full_text,token_count,text_clean,label
Full tweet thread coming on this case as soon as work ends. WHAT a complaint filed by Swan https://t.co/2safw6iBQD,33,full tweet thread coming on this case as soon as work ends what a complaint filed by swan,negatif
okay so tama na paggamit ng parents ng spaylater ko kasi ako ang kinakabahan magbayad and they havent given me any bayad for like 3 months now and now muntik na mag negative laman ng bank ko wtf,56,okay so tama na paggamit ng parents ng spaylater ko kasi ako ang kinakabahan magbayad and they havent given me any bayad for like 3 months now and now muntik na mag negative laman ng bank ko wtf,negatif
This was a traumatizing and unsafe experience. Is this how Porter treats women using your service at night? I want urgent action a full refund and strict action against the workers involved. #Porter #SafetyIssue #Harassment #ConsumerRights So this was the message i received,56,this was a traumatizing and unsafe experience is this how porter treats women using your service at night i want urgent action a full refund and strict action against the workers involved porter safetyissue harassment consumerrights so this was the message i received,negatif
A Pembrokeshire farmer jumped the gun in his enthusiasm to build a new cattle shed which includes robot slurry scrapers that have been causing a noise nuisance for neighbours county planners have heard https://t.co/tn6m3uv5Eo,51,a pembrokeshire farmer jumped the gun in his enthusiasm to build a new cattle shed which includes robot slurry scrapers that have been causing a noise nuisance for neighbours county planners have heard,negatif
We received 2 417 complaints both through calls and e-mails. The chairman of the ORAL committee gives details on the number of cases they received. #JoyNews https://t.co/KMFI2i5LHf,47,we received 2 417 complaints both through calls and e-mails the chairman of the oral committee gives details on the number of cases they received joynews,negatif
sorry guys I wasn't able to get a proper angle this time. The place I was in had such a terrible vibe and I swear the smell of piss was almost enough make me pass out. I wanted OUT!!! next time I'll do better I promise...for u guys #starfetchers https://t.co/7EVycoLa2P,71,sorry guys i wasn t able to get a proper angle this time the place i was in had such a terrible vibe and i swear the smell of piss was almost enough make me pass out i wanted out next time i ll do better i promise for u guys starfetchers,negatif
Gregor Murray has been at it again I see. This is the man whose complaint to @scouts resulted in 2 years of investigation (and finally an apology to me). My defence to Scouts was what judge James Tayler pointed at as evidence that I would violate someone's dignity. https://t.co/RNuBzFxfY5,70,gregor murray has been at it again i see this is the man whose complaint to mention resulted in 2 years of investigation and finally an apology to me my defence to scouts was what judge james tayler pointed at as evidence that i would violate someone s dignity,negatif
@kanarymine3 Breaking: I ve thrown caution to the perfect-storm winds -- and submitted a complaint to the health complaints commissioner. The standard of care commonly provided to Gentiles is less than adequate. Not to mention I was profusely vomiting that mourning. #auspol #ukpol #uspol https://t.co/o4zpMzJJQ6,75,mention breaking i ve thrown caution to the perfect-storm winds -- and submitted a complaint to the health complaints commissioner the standard of care commonly provided to gentiles is less than adequate not to mention i was profusely vomiting that mourning auspol ukpol uspol,negatif
A lot of people have asked me to look at the complaint so I m trying to respond and oblige. But this hasn t passed the smell test so far. Which is why I m trying to warn people about who they listen to. Many are jumping the gun. That is very silly to do when it s just a https://t.co/NhwUEHCU0k,76,a lot of people have asked me to look at the complaint so i m trying to respond and oblige but this hasn t passed the smell test so far which is why i m trying to warn people about who they listen to many are jumping the gun that is very silly to do when it s just a,negatif
Right then here goes!!! So I ve just received this evening notification of another 3 complaints sent to the HCPC about more so called unprofessional behaviour online that they are investigating yet again! These complaints were all sent during the first week of my hearing in,51,right then here goes so i ve just received this evening notification of another 3 complaints sent to the hcpc about more so called unprofessional behaviour online that they are investigating yet again these complaints were all sent during the first week of my hearing in,negatif
Fourth: My sister s new stroller was returned damaged after check-in. The claim was dismissed as normal wear and tear ridiculous as it was pristine before. @MAS own up to your handling errors! We demand compensation and accountability. @ahmairport @jagograhakjago,57,fourth my sister s new stroller was returned damaged after check-in the claim was dismissed as normal wear and tear ridiculous as it was pristine before mention own up to your handling errors we demand compensation and accountability mention mention,negatif
I have been asked if I am happy with Stonewall s response to my complaint about its attempts to solicit money by grossly exaggerated claims. I am not. https://t.co/CTt7rEd5AH,45,i have been asked if i am happy with stonewall s response to my complaint about its attempts to solicit money by grossly exaggerated claims i am not,negatif
This whole thing is a safeguarding nightmare. They don't care. They don't care who gets hurt. I just don't know how to put a better spin on it. Sod them. If someone offers you that when you need a toilet don't go in. And don't ever give them your custom again.,65,this whole thing is a safeguarding nightmare they don t care they don t care who gets hurt i just don t know how to put a better spin on it sod them if someone offers you that when you need a toilet don t go in and don t ever give them your custom again,negatif
@marshstarx I put in a big complaint because their negligence caused an injury to my daughter. I got a half arsed apology and a lessons will be learned ...I did attempt to sue but notes went missing miraculously so I didn't have enough evidence I'm still mad about it,58,mention i put in a big complaint because their negligence caused an injury to my daughter i got a half arsed apology and a lessons will be learned i did attempt to sue but notes went missing miraculously so i didn t have enough evidence i m still mad about it,negatif
@VigilantFox It was a complaint by wine-soaked liberal white woman who just couldn't stand someone being this happy with an animal.,30,mention it was a complaint by wine-soaked liberal white woman who just couldn t stand someone being this happy with an animal,negatif
they couldn't care less. I even offered to pay back for the courier. I knew it was going take time but this is just stupid that you cannot get updates on your complaint over call they ask you to mail them the complaint but if you ask them for an update over mail they'll just,59,they couldn t care less i even offered to pay back for the courier i knew it was going take time but this is just stupid that you cannot get updates on your complaint over call they ask you to mail them the complaint but if you ask them for an update over mail they ll just,negatif
paid 9k sa spaylater wtfff ang oa magcheck out whdhshhahshshah,23,paid 9k sa spaylater wtff ang oa magcheck out whdhshhahshshah,negatif
@smutoro You complaints are sickening man. Who do you think you are by the way? Can't you address an issue without unnecessarily nagging about everything every time?,36,mention you complaints are sickening man who do you think you are by the way can t you address an issue without unnecessarily nagging about everything every time,negatif
Polite notice - if you believe I have committed a crime report me to the police. If you believe I have offended agaisnt my professional code of conduct report me to my regulator. If you believe that spurious complaints to any other person or place has the least impact on me,57,polite notice - if you believe i have committed a crime report me to the police if you believe i have offended agaisnt my professional code of conduct report me to my regulator if you believe that spurious complaints to any other person or place has the least impact on me,netral
Funny you say that. You know I sounded the alarm about Stefanie Spear months ago. Source: https://t.co/iOqnQrxzOD https://t.co/aIItevnkmi Just doesn t seem like a lot of people care to address the many personnel issues before they get completely out of control. I really,67,funny you say that you know i sounded the alarm about stefanie spear months ago source just doesn t seem like a lot of people care to address the many personnel issues before they get completely out of control i really,negatif
